"название","активность","Сорт.","Дата изм.","id","дата","инструменты","Уровень знаний"
User:982,Да,500,"16.07.2023 16:13:13",283383,"10.07.2023",Confluence [115680],""
User:982,Да,500,"16.07.2023 16:13:13",283384,"10.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:982,Да,500,"16.07.2023 16:13:13",283385,"10.07.2023",Git [239030],""
User:982,Да,500,"16.07.2023 16:13:13",283386,"10.07.2023",SQL/dbeaver [239031],""
User:982,Да,500,"16.07.2023 16:13:13",283387,"10.07.2023",Jira [115675],""
User:982,Да,500,"16.07.2023 16:13:13",283388,"10.07.2023",Trello [115683],""
User:982,Да,500,"16.07.2023 16:13:13",283389,"10.07.2023",Visio [115679],""
User:982,Да,500,"16.07.2023 16:13:13",283390,"10.07.2023",Другое [115689],""
User:982,Да,500,"16.07.2023 16:13:13",283543,"10.07.2023",Другое [115689],""
User:982,Да,500,"16.07.2023 16:13:13",283544,"10.07.2023",Другое [115689],""
User:982,Да,500,"16.07.2023 16:13:13",283545,"10.07.2023",Другое [115689],""
User:3790,Да,500,"16.07.2023 15:16:39",249821,"16.07.2023",Access [239027],Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",249822,"16.07.2023",Confluence [115680],Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",249823,"16.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",249825,"16.07.2023",Jira [115675],Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",249827,"16.07.2023",Visio [115679],Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",280767,"18.11.2022",Другое [115689],Middle [115639]
User:3790,Да,500,"16.07.2023 15:16:39",283515,"16.07.2023",Trello [115683],Middle [115639]
User:2837,Да,500,"14.07.2023 18:04:03",283473,"14.07.2023",Confluence [115680],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283474,"14.07.2023",Figma [239029],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283475,"14.07.2023",Jira [115675],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283476,"14.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:2837,Да,500,"14.07.2023 18:04:03",283477,"14.07.2023",MS Project [115676],Middle [115639]
User:2837,Да,500,"14.07.2023 18:04:03",283478,"14.07.2023",SQL/dbeaver [239031],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283479,"14.07.2023",Visio [115679],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283480,"14.07.2023",VSCode [115687],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283481,"14.07.2023",Miro [216074],Junior [115638]
User:2837,Да,500,"14.07.2023 18:04:03",283482,"14.07.2023",Draw. Io [115686],Junior [115638]
User:3782,Да,500,"14.07.2023 16:54:22",250478,"19.11.2022",Confluence [115680],Middle [115639]
User:3782,Да,500,"14.07.2023 16:54:22",250479,"19.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3782,Да,500,"14.07.2023 16:54:22",250480,"19.11.2022",Figma [239029],""
User:3782,Да,500,"14.07.2023 16:54:22",250481,"19.11.2022",Jira [115675],Middle [115639]
User:3782,Да,500,"14.07.2023 16:54:22",250482,"19.11.2022",SQL/dbeaver [239031],""
User:3782,Да,500,"14.07.2023 16:54:22",250483,"19.11.2022",Trello [115683],Junior [115638]
User:3782,Да,500,"14.07.2023 16:54:22",250484,"19.11.2022",Visio [115679],Junior [115638]
User:3782,Да,500,"14.07.2023 16:54:22",283448,"19.11.2022",Другое [115689],Junior [115638]
User:3782,Да,500,"14.07.2023 16:54:22",283461,"14.07.2023",Aris Express [115678],Junior [115638]
User:3782,Да,500,"14.07.2023 16:54:22",283463,"14.07.2023",Miro [216074],Junior [115638]
User:4036,Да,500,"14.07.2023 08:45:13",251766,"21.11.2022",Access [239027],Novice [115637]
User:4036,Да,500,"14.07.2023 08:45:13",251767,"22.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:4036,Да,500,"14.07.2023 08:45:13",251768,"22.11.2022",Figma [239029],Junior [115638]
User:4036,Да,500,"14.07.2023 08:45:13",251769,"22.11.2022",Git [239030],Junior [115638]
User:4036,Да,500,"14.07.2023 08:45:13",251770,"22.11.2022",SQL/dbeaver [239031],Junior [115638]
User:4036,Да,500,"14.07.2023 08:45:13",251772,"22.11.2022",Visio [115679],Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",257403,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",257404,"15.12.2022",Jira [115675],Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",283244,"13.07.2023",Draw. Io [115686],Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",283245,"13.07.2023",Draw. Io [115686],Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",283246,"13.07.2023",SQL/dbeaver [239031],Junior [115638]
User:3762,Да,500,"13.07.2023 18:54:23",283247,"13.07.2023",Aris Express [115678],Junior [115638]
User:3417,Да,500,"11.07.2023 19:06:59",282949,"11.07.2023",Другое [115689],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",193927,"18.11.2022",Jira [115675],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",193928,"18.11.2022",Confluence [115680],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",193929,"18.11.2022",Draw. Io [115686],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",193941,"18.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",249983,"18.11.2022",Trello [115683],Junior [115638]
User:3116,Да,500,"11.07.2023 16:49:30",249984,"18.11.2022",Figma [239029],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",249985,"18.11.2022",SQL/dbeaver [239031],Novice [115637]
User:3116,Да,500,"11.07.2023 16:49:30",249986,"18.11.2022",Visio [115679],Middle [115639]
User:3116,Да,500,"11.07.2023 16:49:30",282913,"10.07.2023",Другое [115689],""
User:4176,Да,500,"11.07.2023 16:23:54",282910,"10.07.2023",Jira [115675],""
User:4176,Да,500,"11.07.2023 16:23:54",282911,"10.07.2023",Confluence [115680],""
User:4176,Да,500,"11.07.2023 16:23:54",282912,"10.07.2023",Другое [115689],""
User:324,Да,500,"10.07.2023 11:10:02",282602,"10.07.2023",Access [239027],Junior [115638]
User:324,Да,500,"10.07.2023 11:10:02",282603,"10.07.2023",Aris Express [115678],Senior [115640]
User:324,Да,500,"10.07.2023 11:10:02",282604,"10.07.2023",Confluence [115680],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282605,"10.07.2023",Draw. Io [115686],Middle [115639]
User:324,Да,500,"10.07.2023 11:10:02",282606,"10.07.2023",Jira [115675],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282607,"10.07.2023",Miro [216074],Middle [115639]
User:324,Да,500,"10.07.2023 11:10:02",282608,"10.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:324,Да,500,"10.07.2023 11:10:02",282609,"10.07.2023",MS Project [115676],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282610,"10.07.2023",Redmine [115682],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282611,"10.07.2023",Trello [115683],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282612,"10.07.2023",Visio [115679],Senior [115640]
User:324,Да,500,"10.07.2023 11:10:02",282613,"10.07.2023",Другое [115689],Expert [115641]
User:324,Да,500,"10.07.2023 11:10:02",282614,"10.07.2023",Другое [115689],Expert [115641]
User:3779,Да,500,"10.07.2023 10:45:44",282564,"10.07.2023",SQL/dbeaver [239031],Senior [115640]
User:3779,Да,500,"10.07.2023 10:45:44",282565,"10.07.2023",Pythot/pytest [239032],Junior [115638]
User:3779,Да,500,"10.07.2023 10:45:44",282566,"10.07.2023",Git [239030],Middle [115639]
User:3779,Да,500,"10.07.2023 10:45:44",282567,"10.07.2023",Jira [115675],Middle [115639]
User:3779,Да,500,"10.07.2023 10:45:44",282568,"10.07.2023",Другое [115689],Middle [115639]
User:3779,Да,500,"10.07.2023 10:45:44",282569,"10.07.2023",Confluence [115680],Middle [115639]
User:3779,Да,500,"10.07.2023 10:45:44",282570,"10.07.2023",Redmine [115682],Junior [115638]
User:3779,Да,500,"10.07.2023 10:45:44",282571,"10.07.2023",Trello [115683],Junior [115638]
User:3779,Да,500,"10.07.2023 10:45:44",282572,"10.07.2023",Miro [216074],Junior [115638]
User:3439,Да,500,"09.07.2023 21:00:27",237494,"29.08.2022",Jira [115675],""
User:3439,Да,500,"09.07.2023 21:00:27",237495,"29.08.2022",Confluence [115680],""
User:3439,Да,500,"09.07.2023 21:00:27",237496,"29.08.2022",Другое [115689],""
User:3439,Да,500,"09.07.2023 21:00:27",282257,"29.08.2022",Jira [115675],Senior [115640]
User:3439,Да,500,"09.07.2023 21:00:27",282258,"29.08.2022",Confluence [115680],Senior [115640]
User:3439,Да,500,"09.07.2023 21:00:27",282259,"29.08.2022",Другое [115689],Senior [115640]
User:3439,Да,500,"09.07.2023 21:00:27",282260,"07.07.2023",Figma [239029],Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282261,"07.07.2023",Bizagi [115685],Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282262,"07.07.2023",Draw. Io [115686],Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282263,"07.07.2023",Miro [216074],Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282264,"07.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282265,"07.07.2023",SQL/dbeaver [239031],Middle [115639]
User:3439,Да,500,"09.07.2023 21:00:27",282266,"29.08.2022",Jira [115675],""
User:3439,Да,500,"09.07.2023 21:00:27",282267,"29.08.2022",Confluence [115680],""
User:3439,Да,500,"09.07.2023 21:00:27",282268,"29.08.2022",Другое [115689],""
User:3439,Да,500,"09.07.2023 21:00:27",282269,"07.07.2023",Figma [239029],""
User:3439,Да,500,"09.07.2023 21:00:27",282270,"07.07.2023",Bizagi [115685],""
User:3439,Да,500,"09.07.2023 21:00:27",282271,"07.07.2023",Draw. Io [115686],""
User:3439,Да,500,"09.07.2023 21:00:27",282272,"07.07.2023",Miro [216074],""
User:3439,Да,500,"09.07.2023 21:00:27",282273,"07.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:3439,Да,500,"09.07.2023 21:00:27",282495,"09.07.2023",Другое [115689],""
User:3439,Да,500,"09.07.2023 21:00:27",282496,"07.07.2023",Другое [115689],""
User:3439,Да,500,"09.07.2023 21:00:27",282497,"09.07.2023",Другое [115689],""
User:3439,Да,500,"09.07.2023 21:00:27",282498,"09.07.2023",Другое [115689],""
User:4316,Да,500,"07.07.2023 17:28:32",273485,"01.07.2021",Figma [239029],Junior [115638]
User:4316,Да,500,"07.07.2023 17:28:32",273486,"01.07.2021",Jira [115675],Middle [115639]
User:4316,Да,500,"07.07.2023 17:28:32",273487,"01.01.2010","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4316,Да,500,"07.07.2023 17:28:32",273488,"01.07.2021",Trello [115683],Middle [115639]
User:4316,Да,500,"07.07.2023 17:28:32",273489,"01.06.2015",MS Project [115676],Middle [115639]
User:4316,Да,500,"07.07.2023 17:28:32",273490,"01.06.2015",Visio [115679],Middle [115639]
User:4316,Да,500,"07.07.2023 17:28:32",282209,"01.07.2021",Confluence [115680],Middle [115639]
User:4316,Да,500,"07.07.2023 17:28:32",282210,"01.05.2023",Draw. Io [115686],Junior [115638]
User:3975,Да,500,"07.07.2023 14:41:42",282170,"07.07.2023",Aris Express [115678],Junior [115638]
User:3516,Да,500,"07.07.2023 13:37:01",248963,"17.11.2022",Access [239027],Junior [115638]
User:3516,Да,500,"07.07.2023 13:37:01",248964,"17.11.2022",Confluence [115680],Junior [115638]
User:3516,Да,500,"07.07.2023 13:37:01",248965,"17.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3516,Да,500,"07.07.2023 13:37:01",248966,"17.11.2022",Figma [239029],Junior [115638]
User:3516,Да,500,"07.07.2023 13:37:01",248971,"17.11.2022",Trello [115683],Junior [115638]
User:3516,Да,500,"07.07.2023 13:37:01",248972,"17.11.2022",Visio [115679],Novice [115637]
User:3516,Да,500,"07.07.2023 13:37:01",282145,"07.07.2023",Aris Express [115678],""
User:3516,Да,500,"07.07.2023 13:37:01",282151,"07.07.2023",Другое [115689],""
User:3824,Да,500,"07.07.2023 12:34:59",282112,"07.07.2023",MS Project [115676],Middle [115639]
User:3824,Да,500,"07.07.2023 12:34:59",282113,"07.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3827,Да,500,"07.07.2023 11:37:14",208045,"21.11.2022",Jira [115675],Middle [115639]
User:3827,Да,500,"07.07.2023 11:37:14",208046,"21.11.2022",Confluence [115680],Middle [115639]
User:3827,Да,500,"07.07.2023 11:37:14",254873,"21.11.2022",Confluence [115680],Novice [115637]
User:3827,Да,500,"07.07.2023 11:37:14",254874,"21.11.2022",Figma [239029],Junior [115638]
User:3827,Да,500,"07.07.2023 11:37:14",254875,"21.11.2022",Git [239030],Novice [115637]
User:3827,Да,500,"07.07.2023 11:37:14",254876,"21.11.2022",SQL/dbeaver [239031],Junior [115638]
User:3827,Да,500,"07.07.2023 11:37:14",254877,"21.11.2022",Pythot/pytest [239032],Junior [115638]
User:3827,Да,500,"07.07.2023 11:37:14",282094,"22.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282044,"06.07.2023",Jira [115675],Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282045,"06.07.2023",MS Project [115676],Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282046,"06.07.2023",Visio [115679],Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282047,"06.07.2023",Confluence [115680],Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282048,"06.07.2023",Draw. Io [115686],Middle [115639]
User:1591,Да,500,"06.07.2023 19:16:36",282049,"06.07.2023",Trello [115683],Junior [115638]
User:1591,Да,500,"06.07.2023 19:16:36",282050,"06.07.2023",Miro [216074],Junior [115638]
User:1591,Да,500,"06.07.2023 19:16:35",178931,"06.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3876,Да,500,"06.07.2023 16:48:44",254601,"21.11.2022",Access [239027],Middle [115639]
User:3876,Да,500,"06.07.2023 16:48:44",254602,"21.11.2022",Confluence [115680],Junior [115638]
User:3876,Да,500,"06.07.2023 16:48:44",254603,"21.11.2022",Другое [115689],Senior [115640]
User:3876,Да,500,"06.07.2023 16:48:44",254604,"21.11.2022",Jira [115675],Junior [115638]
User:3876,Да,500,"06.07.2023 16:48:44",254605,"21.11.2022",Visio [115679],Junior [115638]
User:3043,Да,500,"06.07.2023 16:28:24",248633,"16.11.2022",Confluence [115680],Junior [115638]
User:3043,Да,500,"06.07.2023 16:28:24",248636,"16.11.2022",Jira [115675],Junior [115638]
User:3043,Да,500,"06.07.2023 16:28:24",248637,"16.11.2022",SQL/dbeaver [239031],Middle [115639]
User:3043,Да,500,"06.07.2023 16:28:24",248638,"06.07.2023",Pythot/pytest [239032],Junior [115638]
User:3043,Да,500,"06.07.2023 16:28:24",282010,"06.07.2023",VSCode [115687],Middle [115639]
User:2879,Да,500,"06.07.2023 15:45:12",281978,"06.07.2023",SQL/dbeaver [239031],Middle [115639]
User:2879,Да,500,"06.07.2023 15:45:12",281979,"06.07.2023",Confluence [115680],Novice [115637]
User:2879,Да,500,"06.07.2023 15:45:12",281980,"06.07.2023",Jira [115675],Junior [115638]
User:2879,Да,500,"06.07.2023 15:45:12",281981,"06.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:2879,Да,500,"06.07.2023 15:45:12",281982,"06.07.2023",Miro [216074],Novice [115637]
User:2879,Да,500,"06.07.2023 15:45:12",281983,"06.07.2023",MS Project [115676],Novice [115637]
User:2879,Да,500,"06.07.2023 15:45:12",281984,"06.07.2023",Trello [115683],Junior [115638]
User:1062,Да,500,"05.07.2023 18:48:54",252690,"21.11.2022",Confluence [115680],Middle [115639]
User:1062,Да,500,"05.07.2023 18:48:54",252692,"21.11.2022",Git [239030],Middle [115639]
User:1062,Да,500,"05.07.2023 18:48:54",252693,"21.11.2022",Jira [115675],Middle [115639]
User:1062,Да,500,"05.07.2023 18:48:54",252694,"21.11.2022",SQL/dbeaver [239031],Senior [115640]
User:1062,Да,500,"05.07.2023 18:48:54",252695,"21.11.2022",Pythot/pytest [239032],Middle [115639]
User:4347,Да,500,"05.07.2023 10:36:17",281668,"05.07.2023",SQL/dbeaver [239031],Junior [115638]
User:4347,Да,500,"05.07.2023 10:36:17",281669,"05.07.2023",Jira [115675],Junior [115638]
User:4347,Да,500,"05.07.2023 10:36:17",281670,"05.07.2023",Confluence [115680],Junior [115638]
User:4347,Да,500,"05.07.2023 10:36:17",281671,"05.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3731,Да,500,"04.07.2023 15:44:34",281530,"04.07.2023",Confluence [115680],Middle [115639]
User:3731,Да,500,"04.07.2023 15:44:34",281531,"04.07.2023",Draw. Io [115686],Senior [115640]
User:3731,Да,500,"04.07.2023 15:44:34",281532,"04.07.2023",Git [239030],Expert [115641]
User:3731,Да,500,"04.07.2023 15:44:34",281533,"04.07.2023",Jira [115675],Senior [115640]
User:3731,Да,500,"04.07.2023 15:44:34",281534,"04.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3731,Да,500,"04.07.2023 15:44:34",281535,"04.07.2023",Pythot/pytest [239032],Senior [115640]
User:3731,Да,500,"04.07.2023 15:44:34",281536,"04.07.2023",SQL/dbeaver [239031],Senior [115640]
User:2883,Да,500,"04.07.2023 11:31:39",252827,"21.11.2022",Visio [115679],Junior [115638]
User:2883,Да,500,"04.07.2023 11:31:38",252822,"21.11.2022",Confluence [115680],""
User:2883,Да,500,"04.07.2023 11:31:38",252824,"21.11.2022",Figma [239029],Novice [115637]
User:3657,Да,500,"04.07.2023 11:16:25",257394,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Junior [115638]
User:3657,Да,500,"04.07.2023 11:16:25",257395,"15.12.2022",SQL/dbeaver [239031],Junior [115638]
User:3657,Да,500,"04.07.2023 11:16:25",281395,"04.07.2023",Visio [115679],Junior [115638]
User:3838,Да,500,"04.07.2023 11:10:36",250535,"19.11.2022",Access [239027],Novice [115637]
User:3838,Да,500,"04.07.2023 11:10:36",250536,"19.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3838,Да,500,"04.07.2023 11:10:36",250537,"19.11.2022",Git [239030],Middle [115639]
User:3838,Да,500,"04.07.2023 11:10:36",250538,"19.11.2022",Jira [115675],Novice [115637]
User:3838,Да,500,"04.07.2023 11:10:36",250539,"19.11.2022",Pythot/pytest [239032],Novice [115637]
User:3838,Да,500,"04.07.2023 11:10:36",281367,"04.07.2023",VSCode [115687],Novice [115637]
User:4063,Да,500,"04.07.2023 11:08:46",249413,"17.11.2022",Access [239027],Junior [115638]
User:4063,Да,500,"04.07.2023 11:08:46",249414,"17.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4063,Да,500,"04.07.2023 11:08:46",249415,"17.11.2022",Git [239030],Novice [115637]
User:4063,Да,500,"04.07.2023 11:08:46",249416,"17.11.2022",Jira [115675],Junior [115638]
User:4063,Да,500,"04.07.2023 11:08:46",249417,"17.11.2022",SQL/dbeaver [239031],Junior [115638]
User:4063,Да,500,"04.07.2023 11:08:46",249418,"17.11.2022",Pythot/pytest [239032],Junior [115638]
User:4063,Да,500,"04.07.2023 11:08:46",249420,"17.11.2022",Visio [115679],Middle [115639]
User:4098,Да,500,"04.07.2023 09:32:30",257091,"15.12.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:4098,Да,500,"04.07.2023 09:32:30",257092,"15.12.2022",Visio [115679],Junior [115638]
User:4098,Да,500,"04.07.2023 09:32:30",281326,"04.07.2023",Git [239030],Junior [115638]
User:4098,Да,500,"04.07.2023 09:32:30",281327,"04.07.2023",Miro [216074],Novice [115637]
User:4098,Да,500,"04.07.2023 09:32:30",281328,"04.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4098,Да,500,"04.07.2023 09:32:30",281329,"04.07.2023",VSCode [115687],Junior [115638]
User:2724,Да,500,"03.07.2023 17:36:24",281186,"03.07.2023",Access [239027],Junior [115638]
User:2724,Да,500,"03.07.2023 17:36:24",281187,"03.07.2023",Pythot/pytest [239032],Junior [115638]
User:2724,Да,500,"03.07.2023 17:36:24",281188,"03.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:2724,Да,500,"03.07.2023 17:36:24",281189,"03.07.2023",MS Project [115676],Junior [115638]
User:2724,Да,500,"03.07.2023 17:36:24",281190,"03.07.2023",Trello [115683],Junior [115638]
User:1503,Да,500,"03.07.2023 13:46:39",248832,"03.07.2023",SQL/dbeaver [239031],Novice [115637]
User:1503,Да,500,"03.07.2023 13:46:39",281072,"03.07.2023",Visio [115679],Middle [115639]
User:1503,Да,500,"03.07.2023 13:46:39",281128,"03.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:1503,Да,500,"03.07.2023 13:46:39",281129,"03.07.2023",Trello [115683],Middle [115639]
User:1503,Да,500,"03.07.2023 13:46:39",281130,"03.07.2023",Jira [115675],Senior [115640]
User:1503,Да,500,"03.07.2023 13:46:38",281127,"03.07.2023",Confluence [115680],Middle [115639]
User:1503,Да,500,"03.07.2023 13:30:37",248829,"16.11.2022",Confluence [115680],Junior [115638]
User:1503,Да,500,"03.07.2023 13:30:37",248830,"16.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Novice [115637]
User:1503,Да,500,"03.07.2023 13:30:37",248833,"16.11.2022",Trello [115683],Junior [115638]
User:1503,Да,500,"03.07.2023 13:30:37",281071,"16.11.2022",Jira [115675],Middle [115639]
User:4031,Да,500,"03.07.2023 13:09:07",254671,"21.11.2022",Access [239027],Middle [115639]
User:4031,Да,500,"03.07.2023 13:09:07",254672,"21.11.2022",Confluence [115680],Senior [115640]
User:4031,Да,500,"03.07.2023 13:09:07",254673,"21.11.2022",Другое [115689],Senior [115640]
User:4031,Да,500,"03.07.2023 13:09:07",254674,"21.11.2022",Git [239030],Senior [115640]
User:4031,Да,500,"03.07.2023 13:09:07",254675,"21.11.2022",Jira [115675],Senior [115640]
User:4031,Да,500,"03.07.2023 13:09:07",254676,"21.11.2022",SQL/dbeaver [239031],Expert [115641]
User:4031,Да,500,"03.07.2023 13:09:07",254677,"21.11.2022",Pythot/pytest [239032],Expert [115641]
User:4031,Да,500,"03.07.2023 13:09:07",254678,"21.11.2022",Visio [115679],Middle [115639]
User:4031,Да,500,"03.07.2023 13:09:07",281086,"01.01.2023",Draw. Io [115686],Expert [115641]
User:3817,Да,500,"03.07.2023 11:11:42",250082,"16.10.2006",Access [239027],Middle [115639]
User:3817,Да,500,"03.07.2023 11:11:42",250085,"18.11.2022",Git [239030],Junior [115638]
User:3817,Да,500,"03.07.2023 11:11:42",250086,"18.11.2022",Jira [115675],Junior [115638]
User:3817,Да,500,"03.07.2023 11:11:42",281028,"01.07.2014","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3817,Да,500,"03.07.2023 11:11:42",281029,"01.12.2007",SQL/dbeaver [239031],Middle [115639]
User:4161,Да,500,"03.07.2023 10:32:44",280973,"03.07.2023",Confluence [115680],Middle [115639]
User:4161,Да,500,"03.07.2023 10:32:44",280974,"03.07.2023",Figma [239029],Junior [115638]
User:4161,Да,500,"03.07.2023 10:32:44",280975,"03.07.2023",Git [239030],Middle [115639]
User:4161,Да,500,"03.07.2023 10:32:44",280976,"03.07.2023",Miro [216074],Junior [115638]
User:4161,Да,500,"03.07.2023 10:32:44",280977,"03.07.2023",SQL/dbeaver [239031],Junior [115638]
User:4161,Да,500,"03.07.2023 10:32:44",280978,"03.07.2023",Trello [115683],Junior [115638]
User:3799,Да,500,"03.07.2023 10:24:30",280696,"30.06.2023",Git [239030],Middle [115639]
User:3799,Да,500,"03.07.2023 10:24:30",280697,"30.06.2023",Jira [115675],Middle [115639]
User:3799,Да,500,"03.07.2023 10:24:30",280698,"30.06.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3799,Да,500,"03.07.2023 10:24:30",280699,"30.06.2023",SQL/dbeaver [239031],Middle [115639]
User:3799,Да,500,"03.07.2023 10:24:30",280954,"30.06.2023",Другое [115689],Junior [115638]
User:1635,Да,500,"03.07.2023 10:10:08",250054,"03.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:1635,Да,500,"03.07.2023 10:10:08",250055,"03.07.2023",Figma [239029],Novice [115637]
User:1635,Да,500,"03.07.2023 10:10:08",250056,"03.07.2023",Jira [115675],Junior [115638]
User:1635,Да,500,"03.07.2023 10:10:08",250057,"03.07.2023",Trello [115683],Junior [115638]
User:1635,Да,500,"03.07.2023 10:10:08",280949,"03.07.2023",Access [239027],Middle [115639]
User:1635,Да,500,"03.07.2023 10:10:08",280950,"03.07.2023",VSCode [115687],Novice [115637]
User:1649,Да,500,"30.06.2023 20:21:55",257480,"30.06.2023",Confluence [115680],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",257481,"30.06.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:1649,Да,500,"30.06.2023 20:21:55",257482,"30.06.2023",Jira [115675],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",257484,"30.06.2023",Trello [115683],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",280835,"30.06.2023",SQL/dbeaver [239031],Middle [115639]
User:1649,Да,500,"30.06.2023 20:21:55",280836,"30.06.2023",Draw. Io [115686],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",280837,"30.06.2023",Visio [115679],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",280838,"30.06.2023",VSCode [115687],Middle [115639]
User:1649,Да,500,"30.06.2023 20:21:55",280839,"30.06.2023",Git [239030],Middle [115639]
User:1649,Да,500,"30.06.2023 20:21:55",280840,"30.06.2023",Pythot/pytest [239032],Junior [115638]
User:1649,Да,500,"30.06.2023 20:21:55",280841,"30.06.2023",Другое [115689],Junior [115638]
User:517,Да,500,"30.06.2023 17:50:09",252595,"21.11.2022",Access [239027],Middle [115639]
User:517,Да,500,"30.06.2023 17:50:09",252596,"21.11.2022",Confluence [115680],Middle [115639]
User:517,Да,500,"30.06.2023 17:50:09",252598,"21.11.2022",Git [239030],Junior [115638]
User:517,Да,500,"30.06.2023 17:50:09",252599,"21.11.2022",Jira [115675],Middle [115639]
User:517,Да,500,"30.06.2023 17:50:09",252600,"21.11.2022",SQL/dbeaver [239031],Middle [115639]
User:517,Да,500,"30.06.2023 17:50:09",252601,"21.11.2022",Pythot/pytest [239032],Middle [115639]
