"User ID","активность","Сорт.","Дата изм.","id","дата","платформы","Уровень знаний"
1335,Да,500,"10.01.2024 12:05:08",253926,"21.11.2022",Luxms BI [239036],Novice [115637]
1335,Да,500,"10.01.2024 12:05:08",253927,"21.11.2022",Power BI [115660],Novice [115637]
1335,Да,500,"10.01.2024 12:05:08",253928,"21.11.2022",MS SQL Server [239039],Novice [115637]
1335,Да,500,"10.01.2024 12:05:08",253929,"21.11.2022",Qlik [239044],Novice [115637]
1335,Да,500,"10.01.2024 12:05:08",253930,"21.11.2022",VK Cloud [239046],Junior [115638]
1335,Да,500,"10.01.2024 12:05:08",253931,"21.11.2022",Yandex Cloud [239047],Junior [115638]
1335,Да,500,"10.01.2024 12:05:08",253932,"21.11.2022",OpenSource [239048],""
1335,Да,500,"10.01.2024 12:05:08",313767,"21.11.2022",Luxms BI [239036],Junior [115638]
1335,Да,500,"10.01.2024 12:05:08",313768,"21.11.2022",Power BI [115660],Junior [115638]
1335,Да,500,"10.01.2024 12:05:08",313769,"21.11.2022",MS SQL Server [239039],Junior [115638]
1335,Да,500,"10.01.2024 12:05:08",313770,"21.11.2022",OpenSource [239048],Middle [115639]
1335,Да,500,"10.01.2024 12:05:08",313771,"21.11.2022",Bitrix [115650],Middle [115639]
4549,Да,500,"09.01.2024 16:48:49",313416,"09.01.2024","1С Документооборот [115668]",Junior [115638]
4549,Да,500,"09.01.2024 16:48:49",313417,"09.01.2024",MS Power BI [239038],Middle [115639]
4549,Да,500,"09.01.2024 16:48:49",313419,"09.01.2024",SAP [115663],Novice [115637]
4549,Да,500,"09.01.2024 16:48:49",313420,"09.01.2024",Другое [115674],Junior [115638]
4549,Да,500,"09.01.2024 16:48:49",313421,"09.01.2024",Другое [115674],Middle [115639]
4549,Да,500,"09.01.2024 16:48:49",313422,"09.01.2024",Другое [115674],Senior [115640]
4549,Да,500,"09.01.2024 16:48:49",313458,"09.01.2024",Qlik View [115662],Junior [115638]
4549,Да,500,"09.01.2024 16:48:49",313634,"09.01.2024",MS SQL Server [239039],Junior [115638]
3978,Да,500,"09.01.2024 11:37:47",313459,"09.01.2024",Bitrix [115650],Middle [115639]
3978,Да,500,"09.01.2024 11:37:47",313460,"09.01.2024","1C ERP [115665]",Использовал на проекте [283045]
3978,Да,500,"09.01.2024 11:37:47",313461,"09.01.2024",MS Power BI [239038],Novice [115637]
4549,Да,500,"09.01.2024 11:30:21",313418,"09.01.2024",MS SQL Server [239039],Middle [115639]
4506,Да,500,"08.01.2024 23:52:31",313348,"08.01.2024",Power BI [115660],Novice [115637]
4506,Да,500,"08.01.2024 23:52:31",313349,"08.01.2024",Tableau [115664],Novice [115637]
4506,Да,500,"08.01.2024 23:52:31",313350,"08.01.2024",Другое [115674],Junior [115638]
3985,Да,500,"08.01.2024 21:03:02",313341,"01.02.2022",MS SQL Server [239039],Senior [115640]
4486,Да,500,"08.01.2024 13:44:59",313266,"08.01.2024",Другое [115674],Senior [115640]
4563,Да,500,"08.01.2024 13:25:13",313239,"08.01.2024",MS Power BI [239038],Middle [115639]
1430,Да,500,"29.12.2023 11:59:47",312695,"01.09.2015",Bitrix [115650],Expert [115641]
1430,Да,500,"29.12.2023 11:59:47",312696,"01.11.2020",MS Dynamics 365 [115654],Junior [115638]
4493,Да,500,"28.12.2023 18:44:20",312609,"28.12.2023",Tableau [115664],Junior [115638]
3397,Да,500,"28.12.2023 18:36:58",312568,"09.11.2020",Bitrix [115650],Novice [115637]
3397,Да,500,"28.12.2023 18:36:58",312569,"09.11.2021",Bitrix [115650],Junior [115638]
3397,Да,500,"28.12.2023 18:36:58",312570,"09.11.2023",Bitrix [115650],Middle [115639]
3397,Да,500,"28.12.2023 18:36:58",312573,"09.03.2022",Power BI [115660],Использовал на проекте [283045]
3397,Да,500,"28.12.2023 18:36:58",312574,"01.07.2021",MS Dynamics 365 [115654],Novice [115637]
4578,Да,500,"28.12.2023 18:33:11",312599,"01.09.2021",Power BI [115660],Middle [115639]
4578,Да,500,"28.12.2023 18:33:11",312600,"01.02.2023",Qlik View [115662],Novice [115637]
4578,Да,500,"28.12.2023 18:30:17",312594,"01.09.2021",Power BI [115660],Junior [115638]
4507,Да,500,"28.12.2023 12:32:53",312525,"28.12.2023",Oracle [115671],Junior [115638]
4507,Да,500,"28.12.2023 12:32:53",312528,"28.12.2023",Другое [115674],Junior [115638]
4508,Да,500,"28.12.2023 12:10:17",312511,"28.12.2023",Power BI [115660],Junior [115638]
4508,Да,500,"28.12.2023 12:10:17",312512,"28.12.2023",Tableau [115664],Novice [115637]
3958,Да,500,"27.12.2023 16:28:19",281336,"18.11.2022",Другое [115674],Middle [115639]
3958,Да,500,"27.12.2023 16:28:19",312419,"18.11.2022",Luxms BI [239036],Использовал на проекте [283045]
3958,Да,500,"27.12.2023 16:28:19",312420,"18.11.2022",Qlik [239044],Использовал на проекте [283045]
4504,Да,500,"27.12.2023 13:05:09",312339,"27.12.2023",Power BI [115660],Novice [115637]
4504,Да,500,"27.12.2023 13:05:09",312342,"27.12.2023",Power BI [115660],Junior [115638]
4504,Да,500,"27.12.2023 13:05:09",312344,"27.12.2023",Yandex Cloud [239047],Novice [115637]
3774,Да,500,"27.12.2023 12:32:46",249231,"17.11.2022",MS Power BI [239038],Middle [115639]
3774,Да,500,"27.12.2023 12:32:46",249232,"17.11.2022",MS SQL Server [239039],Junior [115638]
3774,Да,500,"27.12.2023 12:32:46",249233,"17.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3774,Да,500,"27.12.2023 12:32:46",249234,"17.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3774,Да,500,"27.12.2023 12:32:46",249235,"17.11.2022",Oracle [115671],Novice [115637]
4417,Да,500,"27.12.2023 12:00:01",312332,"02.10.2023",Luxms BI [239036],Middle [115639]
4399,Да,500,"26.12.2023 13:04:16",312050,"26.12.2023",Informatica [239035],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312054,"26.12.2023",Ibm Cognos/ Ibm Planning Analytics [115673],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312055,"26.12.2023",Luxms BI [239036],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312056,"26.12.2023",MS SQL Server [239039],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312057,"26.12.2023",Oracle [115671],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312058,"26.12.2023",Power BI [115660],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312059,"26.12.2023",Qlik [239044],Использовал на проекте [283045]
1601,Да,500,"27.11.2022 00:37:09",253335,"26.11.2022",OpenSource [239048],""
4399,Да,500,"26.12.2023 13:04:16",312060,"26.12.2023",Tableau [115664],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312061,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312159,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312160,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312161,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312162,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312163,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:16",312164,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312153,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312154,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312155,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312156,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312157,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4399,Да,500,"26.12.2023 13:04:15",312158,"26.12.2023",Другое [115674],Использовал на проекте [283045]
4194,Да,500,"26.12.2023 12:39:51",312119,"01.09.2022","1С УПП [115666]",Использовал на проекте [283045]
4194,Да,500,"26.12.2023 12:39:51",312121,"26.12.2023",Bitrix [115650],Middle [115639]
4194,Да,500,"26.12.2023 12:39:51",312122,"01.09.2023","1C ERP [115665]",Использовал на проекте [283045]
4194,Да,500,"26.12.2023 12:39:51",312123,"01.09.2022",MS Power BI [239038],Novice [115637]
4194,Да,500,"26.12.2023 12:39:51",312124,"01.12.2023",Yandex Cloud [239047],Novice [115637]
3931,Да,500,"25.12.2023 18:52:36",311975,"25.12.2023",Bitrix [115650],Expert [115641]
3868,Да,500,"21.12.2023 15:50:30",311630,"02.12.2018",Yandex Cloud [239047],Использовал на проекте [283045]
3868,Да,500,"21.12.2023 15:50:30",311631,"02.12.2018",Bitrix [115650],Expert [115641]
2858,Да,500,"21.12.2023 12:06:29",311529,"01.01.2018",Bitrix [115650],Expert [115641]
2858,Да,500,"21.12.2023 12:06:29",311532,"01.05.2019",MS Dynamics CRM [115656],Senior [115640]
3398,Да,500,"20.12.2023 14:00:59",311374,"27.09.2022",Yandex Cloud [239047],Middle [115639]
3398,Да,500,"20.12.2023 14:00:59",311375,"15.10.2020",Bitrix [115650],Senior [115640]
4524,Да,500,"13.12.2023 12:31:36",309637,"13.12.2023",Power BI [115660],Middle [115639]
4637,Да,500,"12.12.2023 16:32:49",309400,"12.12.2023",Power BI [115660],Junior [115638]
4637,Да,500,"12.12.2023 16:32:49",309401,"12.12.2023",Tableau [115664],Junior [115638]
4409,Да,500,"07.12.2023 12:22:05",297243,"01.09.2023",Другое [115674],Middle [115639]
4409,Да,500,"07.12.2023 12:22:05",297254,"01.09.2023",MS SQL Server [239039],Middle [115639]
4409,Да,500,"07.12.2023 12:22:05",308713,"01.09.2023",Power BI [115660],Senior [115640]
4409,Да,500,"07.12.2023 12:22:05",308714,"01.09.2023",MS Power BI [239038],Senior [115640]
4409,Да,500,"07.12.2023 12:22:05",308715,"01.09.2023",Qlik Sense [115661],Senior [115640]
4409,Да,500,"07.12.2023 12:22:05",308716,"01.09.2023",Другое [115674],Senior [115640]
4503,Да,500,"05.12.2023 16:14:18",308435,"05.12.2023","1С WMS [115669]",""
4583,Да,500,"04.12.2023 10:05:23",308020,"04.12.2023",Oracle [115671],Junior [115638]
4401,Да,500,"01.12.2023 14:30:57",307850,"25.07.2022",Bitrix [115650],Junior [115638]
4594,Да,500,"30.11.2023 16:42:26",307719,"30.11.2023",Oracle [115671],Middle [115639]
4594,Да,500,"30.11.2023 16:42:26",307721,"30.11.2023",MS Sharepoint [115658],Junior [115638]
195,Да,500,"24.11.2023 16:50:35",306779,"01.01.2020",Bitrix [115650],Использовал на проекте [283045]
195,Да,500,"24.11.2023 16:50:35",307004,"01.11.2017",MS Dynamics CRM [115656],Senior [115640]
4021,Да,500,"15.11.2023 18:27:05",305871,"15.11.2023",Bitrix [115650],""
4021,Да,500,"15.11.2023 18:27:05",305872,"15.11.2023",MS Azure [239037],""
4021,Да,500,"15.11.2023 18:27:05",305873,"15.11.2023",MS Power BI [239038],""
4021,Да,500,"15.11.2023 18:27:05",305874,"15.11.2023",MS Sharepoint [115658],""
4021,Да,500,"15.11.2023 18:27:05",305875,"15.11.2023",MS SQL Server [239039],""
4021,Да,500,"15.11.2023 18:27:05",305876,"15.11.2023",Power BI [115660],""
4021,Да,500,"15.11.2023 18:27:05",305877,"15.11.2023",Tableau [115664],""
4021,Да,500,"15.11.2023 18:27:05",305878,"15.11.2023",VK Cloud [239046],""
4021,Да,500,"15.11.2023 18:27:05",305879,"15.11.2023",Yandex Cloud [239047],""
4021,Да,500,"15.11.2023 18:27:05",305880,"15.11.2023",OpenSource [239048],""
4021,Да,500,"15.11.2023 18:20:53",305855,"15.11.2023",VK Cloud [239046],Использовал на проекте [283045]
4021,Да,500,"15.11.2023 18:20:53",305856,"15.11.2023",Yandex Cloud [239047],Использовал на проекте [283045]
4021,Да,500,"15.11.2023 18:20:53",305857,"15.11.2023",OpenSource [239048],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305848,"15.11.2023",Bitrix [115650],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305849,"15.11.2023",MS Azure [239037],Использовал на проекте [283045]
4021,Да,500,"15.11.2023 18:20:52",305850,"15.11.2023",MS Power BI [239038],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305851,"15.11.2023",MS Sharepoint [115658],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305852,"15.11.2023",MS SQL Server [239039],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305853,"15.11.2023",Power BI [115660],Middle [115639]
4021,Да,500,"15.11.2023 18:20:52",305854,"15.11.2023",Tableau [115664],Middle [115639]
2743,Да,500,"15.11.2023 17:20:12",305807,"15.11.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Использовал на проекте [283045]
2743,Да,500,"15.11.2023 17:20:12",305810,"15.11.2023",MS Azure [239037],Middle [115639]
2743,Да,500,"15.11.2023 17:20:12",305811,"15.11.2023",MS SQL Server [239039],Middle [115639]
4509,Да,500,"15.11.2023 11:12:10",304957,"04.09.2023",MS SQL Server [239039],Junior [115638]
4509,Да,500,"15.11.2023 11:12:10",305165,"04.09.2023",Oracle [115671],Junior [115638]
4335,Да,500,"14.11.2023 17:38:27",305583,"14.11.2023",Yandex Cloud [239047],Middle [115639]
4335,Да,500,"14.11.2023 17:38:27",305584,"14.11.2023",VK Cloud [239046],Junior [115638]
4363,Да,500,"14.11.2023 13:17:23",305511,"13.11.2023","1C ERP [115665]",Junior [115638]
4190,Да,500,"09.11.2023 18:03:56",304832,"09.11.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Senior [115640]
4190,Да,500,"09.11.2023 18:03:56",304856,"09.11.2023",MS SQL Server [239039],Senior [115640]
4190,Да,500,"09.11.2023 18:00:20",304831,"09.11.2023",MS SQL Server [239039],Expert [115641]
3417,Да,500,"09.11.2023 13:17:09",304788,"01.11.2023",Yandex Cloud [239047],Использовал на проекте [283045]
4071,Да,500,"02.11.2023 14:25:55",253571,"21.11.2022",Bitrix [115650],Junior [115638]
4071,Да,500,"02.11.2023 14:25:55",253572,"21.11.2022",Oracle [115671],Junior [115638]
4071,Да,500,"02.11.2023 14:25:55",253573,"21.11.2022",MS Dynamics CRM [115656],Junior [115638]
4071,Да,500,"02.11.2023 14:25:55",253577,"21.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
4071,Да,500,"02.11.2023 14:25:55",253583,"21.11.2022",OpenSource [239048],""
790,Да,500,"27.10.2023 11:06:48",303001,"27.10.2023",OpenSource [239048],Expert [115641]
790,Да,500,"27.10.2023 11:06:48",303002,"27.10.2023",Yandex Cloud [239047],Middle [115639]
790,Да,500,"27.10.2023 11:06:48",303003,"27.10.2023",VK Cloud [239046],Middle [115639]
3738,Да,500,"23.10.2023 12:10:33",248974,"17.11.2022",MS Azure [239037],Senior [115640]
3738,Да,500,"23.10.2023 12:10:33",248975,"17.11.2022",MS Power BI [239038],Junior [115638]
3738,Да,500,"23.10.2023 12:10:33",248976,"17.11.2022",MS SQL Server [239039],Senior [115640]
3738,Да,500,"23.10.2023 12:10:33",248977,"17.11.2022",MS SQL Server Master Data Services (MDS) [239040],Junior [115638]
3738,Да,500,"23.10.2023 12:10:33",248978,"17.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Middle [115639]
3738,Да,500,"23.10.2023 12:10:33",248979,"17.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Senior [115640]
3738,Да,500,"23.10.2023 12:10:33",248980,"17.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3738,Да,500,"23.10.2023 12:10:33",248981,"17.11.2022",Oracle [115671],Novice [115637]
3738,Да,500,"23.10.2023 12:10:33",248982,"17.11.2022",Yandex Cloud [239047],Novice [115637]
3738,Да,500,"23.10.2023 12:10:33",302388,"23.10.2023",MS Dynamics CRM [115656],Junior [115638]
3738,Да,500,"23.10.2023 12:10:33",302389,"23.10.2023",OpenSource [239048],Middle [115639]
3738,Да,500,"23.10.2023 12:10:33",302390,"23.10.2023",Power BI [115660],Junior [115638]
4515,Да,500,"23.10.2023 11:17:43",302325,"01.10.2023","1С УПП [115666]",Junior [115638]
4515,Да,500,"23.10.2023 11:17:43",302326,"01.10.2023",Oracle [115671],Middle [115639]
4515,Да,500,"23.10.2023 11:17:43",302327,"01.10.2023",Arenadata [239034],Middle [115639]
4515,Да,500,"23.10.2023 11:17:43",302328,"01.10.2023",Другое [115674],Middle [115639]
4515,Да,500,"23.10.2023 11:17:43",302329,"01.10.2023",Другое [115674],Middle [115639]
4515,Да,500,"23.10.2023 11:17:43",302330,"01.10.2023",Другое [115674],Middle [115639]
4187,Да,500,"19.10.2023 19:30:25",288227,"20.07.2023",Tableau [115664],Novice [115637]
4187,Да,500,"19.10.2023 19:30:25",302006,"19.10.2023",Другое [115674],Novice [115637]
3396,Да,500,"17.10.2023 17:01:50",249905,"18.11.2022",MS Azure [239037],Novice [115637]
3396,Да,500,"17.10.2023 17:01:50",249906,"18.11.2022",Oracle [115671],Junior [115638]
3396,Да,500,"17.10.2023 17:01:50",249908,"18.11.2022",Yandex Cloud [239047],Junior [115638]
3396,Да,500,"17.10.2023 17:01:50",249909,"18.11.2022",OpenSource [239048],""
3396,Да,500,"17.10.2023 17:01:49",237553,"29.08.2022",Другое [115674],""
3611,Да,500,"17.10.2023 10:58:32",253679,"21.11.2022",Arenadata [239034],Middle [115639]
3611,Да,500,"17.10.2023 10:58:32",253680,"21.11.2022",Другое [115674],Senior [115640]
3611,Да,500,"17.10.2023 10:58:32",253681,"21.11.2022",MS Azure [239037],Middle [115639]
3611,Да,500,"17.10.2023 10:58:32",253683,"21.11.2022",Yandex Cloud [239047],Middle [115639]
3611,Да,500,"17.10.2023 10:58:32",301501,"21.11.2022",Oracle [115671],Middle [115639]
3611,Да,500,"17.10.2023 10:58:32",301502,"13.07.2023",MS Azure [239037],Middle [115639]
1268,Да,500,"05.10.2023 16:53:02",300140,"05.10.2023",MS Sharepoint [115658],Senior [115640]
4324,Да,500,"04.10.2023 14:46:31",294092,"01.08.2019",Bitrix [115650],Middle [115639]
4553,Да,500,"04.10.2023 08:54:39",299899,"01.05.2017","1С Документооборот [115668]",Expert [115641]
4482,Да,500,"27.09.2023 15:52:45",298924,"01.01.2018",MS Power BI [239038],Junior [115638]
4482,Да,500,"27.09.2023 15:52:45",298925,"01.01.2018",MS Sharepoint [115658],Junior [115638]
4482,Да,500,"27.09.2023 15:52:45",298926,"01.01.2018",MS SQL Server [239039],Junior [115638]
4482,Да,500,"27.09.2023 15:52:45",298953,"01.01.2018",Другое [115674],Junior [115638]
1411,Да,500,"21.09.2023 18:49:50",272828,"02.05.2023",K-Point [115651],Expert [115641]
1411,Да,500,"21.09.2023 18:49:50",296300,"08.09.2023",SAS [239045],Middle [115639]
1411,Да,500,"21.09.2023 18:49:50",298214,"21.09.2023",Другое [115674],Expert [115641]
4409,Да,500,"19.09.2023 18:01:27",297215,"01.09.2023",Power BI [115660],Middle [115639]
4409,Да,500,"19.09.2023 18:01:27",297240,"01.09.2023",MS Power BI [239038],Middle [115639]
4409,Да,500,"19.09.2023 18:01:27",297241,"01.09.2023",Qlik Sense [115661],Middle [115639]
4409,Да,500,"19.09.2023 18:01:27",297242,"01.09.2023",Другое [115674],Middle [115639]
1656,Да,500,"18.09.2023 13:54:54",275646,"01.09.2018",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
1656,Да,500,"18.09.2023 13:54:54",275647,"01.09.2012",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
1656,Да,500,"18.09.2023 13:54:54",275648,"01.09.2008",MS Sharepoint [115658],Middle [115639]
1656,Да,500,"18.09.2023 13:54:54",275649,"01.09.2015",MS Dynamics CRM [115656],Novice [115637]
1656,Да,500,"18.09.2023 13:54:54",293953,"01.09.2018",Microsoft SQL Server Integration Services (SSIS) [239042],Expert [115641]
1656,Да,500,"18.09.2023 13:54:54",293954,"01.09.2012",Microsoft SQL Server Reporting Services (SSRS) [239043],Expert [115641]
1656,Да,500,"18.09.2023 13:54:54",293955,"01.09.2008",MS Sharepoint [115658],Expert [115641]
1656,Да,500,"18.09.2023 13:54:54",293956,"01.09.2015",MS Dynamics CRM [115656],Middle [115639]
1656,Да,500,"18.09.2023 13:54:54",297644,"01.02.2022","1С Документооборот [115668]",Novice [115637]
4492,Да,500,"18.09.2023 11:09:42",297575,"01.02.2021",MS Power BI [239038],Junior [115638]
4510,Да,500,"12.09.2023 11:15:13",296710,"04.09.2023",Tableau [115664],Junior [115638]
4510,Да,500,"12.09.2023 11:15:13",296711,"04.09.2023",Другое [115674],Junior [115638]
4402,Да,500,"11.09.2023 23:13:58",296588,"11.09.2023",OpenSource [239048],Middle [115639]
647,Да,500,"08.09.2023 15:08:13",296290,"08.09.2023",Bitrix [115650],Middle [115639]
647,Да,500,"08.09.2023 15:08:13",296299,"08.09.2023",Luxms BI [239036],Junior [115638]
647,Да,500,"08.09.2023 15:08:13",296301,"08.09.2023",Другое [115674],Expert [115641]
4428,Да,500,"08.09.2023 11:55:39",296199,"08.09.2023",Tableau [115664],Middle [115639]
4428,Да,500,"08.09.2023 11:55:39",296200,"08.09.2023",Power BI [115660],Junior [115638]
4428,Да,500,"08.09.2023 11:55:39",296201,"08.09.2023",Другое [115674],Novice [115637]
4395,Да,500,"07.09.2023 19:43:06",296030,"07.09.2023",Oracle [115671],Expert [115641]
4395,Да,500,"07.09.2023 19:43:06",296031,"07.09.2023",Yandex Cloud [239047],Middle [115639]
4395,Да,500,"07.09.2023 19:43:06",296032,"07.09.2023",MS Azure [239037],Middle [115639]
4395,Да,500,"07.09.2023 19:43:06",296033,"07.09.2023",Yandex Cloud [239047],Middle [115639]
4395,Да,500,"07.09.2023 19:43:06",296034,"07.09.2023",MS Azure [239037],Middle [115639]
4395,Да,500,"07.09.2023 19:43:06",296082,"07.09.2023",Другое [115674],Senior [115640]
3219,Да,500,"06.09.2023 10:37:19",295784,"01.09.2020",Manhattan SCALE [115653],Middle [115639]
3284,Да,500,"06.09.2023 09:44:19",251434,"21.11.2022",Yandex Cloud [239047],Junior [115638]
3284,Да,500,"06.09.2023 09:44:19",251435,"21.11.2022",OpenSource [239048],""
3826,Да,500,"05.09.2023 12:45:11",254221,"21.11.2022",Oracle [115671],Junior [115638]
3826,Да,500,"05.09.2023 12:45:11",254222,"21.11.2022",Qlik [239044],Middle [115639]
3282,Да,500,"02.09.2023 23:59:15",249062,"31.08.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3282,Да,500,"02.09.2023 23:59:15",249068,"31.08.2023",Другое [115674],Junior [115638]
3282,Да,500,"02.09.2023 23:59:15",295121,"31.08.2023",MS SQL Server [239039],Middle [115639]
3282,Да,500,"02.09.2023 23:59:15",295122,"31.08.2023",Microsoft SQL Server Integration Services (SSIS) [239042],Junior [115638]
3282,Да,500,"02.09.2023 23:59:15",295123,"31.08.2023",Oracle [115671],Middle [115639]
3282,Да,500,"02.09.2023 23:59:15",295124,"31.08.2023",Qlik [239044],Junior [115638]
3282,Да,500,"02.09.2023 23:59:15",295125,"31.08.2023",Другое [115674],Senior [115640]
3282,Да,500,"02.09.2023 23:59:14",295120,"31.08.2023",MS Azure [239037],Junior [115638]
3512,Да,500,"01.09.2023 19:50:00",295050,"01.09.2023",Bitrix [115650],Senior [115640]
944,Да,500,"01.09.2023 18:25:03",295041,"01.09.2023",Bitrix [115650],Senior [115640]
946,Да,500,"01.09.2023 14:43:08",250219,"01.02.2017",MS Azure [239037],Senior [115640]
946,Да,500,"01.09.2023 14:43:08",250220,"18.11.2022",MS SQL Server [239039],Middle [115639]
946,Да,500,"01.09.2023 14:43:08",250221,"18.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
946,Да,500,"01.09.2023 14:43:08",250222,"18.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
946,Да,500,"01.09.2023 14:43:08",250223,"18.11.2022",Yandex Cloud [239047],Novice [115637]
946,Да,500,"01.09.2023 14:43:08",294982,"01.02.2017",OpenSource [239048],Middle [115639]
946,Да,500,"01.09.2023 14:43:07",294981,"16.08.2022",Power BI [115660],Middle [115639]
3365,Да,500,"31.08.2023 18:18:58",294885,"31.08.2023","1С WMS [115669]",Middle [115639]
4299,Да,500,"30.08.2023 21:03:00",294684,"30.08.2023",Другое [115674],Middle [115639]
4341,Да,500,"30.08.2023 13:36:42",294541,"30.08.2023",MS Sharepoint [115658],Senior [115640]
4341,Да,500,"30.08.2023 13:36:42",294542,"30.08.2023",MS SQL Server [239039],Middle [115639]
4341,Да,500,"30.08.2023 13:36:42",294543,"30.08.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Expert [115641]
4341,Да,500,"30.08.2023 13:36:42",294566,"30.08.2023",Другое [115674],Senior [115640]
4341,Да,500,"30.08.2023 13:36:42",294567,"30.08.2023",Другое [115674],Middle [115639]
1046,Да,500,"30.08.2023 09:48:03",294407,"30.08.2023",Luxms BI [239036],""
1046,Да,500,"30.08.2023 09:48:03",294408,"30.08.2023",Qlik View [115662],""
1046,Да,500,"30.08.2023 09:48:03",294409,"30.08.2023",Qlik Sense [115661],""
1046,Да,500,"30.08.2023 09:48:03",294410,"30.08.2023",MS SQL Server [239039],""
1046,Да,500,"30.08.2023 09:48:03",294411,"30.08.2023",SAS [239045],""
1046,Да,500,"30.08.2023 09:47:59",294401,"30.08.2023",Luxms BI [239036],""
1046,Да,500,"30.08.2023 09:47:59",294402,"30.08.2023",Qlik View [115662],""
1046,Да,500,"30.08.2023 09:47:59",294403,"30.08.2023",Qlik Sense [115661],""
1046,Да,500,"30.08.2023 09:47:59",294404,"30.08.2023",MS SQL Server [239039],""
1046,Да,500,"30.08.2023 09:47:59",294405,"30.08.2023",SAS [239045],""
2767,Да,500,"29.08.2023 18:50:20",294333,"29.08.2023",Manhattan SCALE [115653],Middle [115639]
2767,Да,500,"29.08.2023 18:50:20",294334,"29.08.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
2767,Да,500,"29.08.2023 18:50:20",294335,"29.08.2023",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
2767,Да,500,"29.08.2023 18:50:20",294336,"29.08.2023",MS SQL Server [239039],Middle [115639]
275,Да,500,"16.11.2022 22:58:55",248589,"16.11.2022",Luxms BI [239036],""
481,Да,500,"29.08.2023 13:54:58",294221,"29.08.2023",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
481,Да,500,"29.08.2023 13:54:58",294222,"29.08.2023",Manhattan SCALE [115653],Senior [115640]
481,Да,500,"29.08.2023 13:54:58",294223,"29.08.2023",MS SQL Server [239039],Middle [115639]
781,Да,500,"29.08.2023 13:19:20",294211,"29.08.2023",Bitrix [115650],Expert [115641]
4382,Да,500,"29.08.2023 12:26:24",294166,"29.08.2023",MS SQL Server [239039],Junior [115638]
4382,Да,500,"29.08.2023 12:26:24",294167,"29.08.2023",MS Power BI [239038],Junior [115638]
3998,Да,500,"29.08.2023 10:11:53",294090,"29.08.2023",Bitrix [115650],Novice [115637]
4260,Да,500,"28.08.2023 19:33:25",293957,"28.08.2023",MS SQL Server [239039],Middle [115639]
4260,Да,500,"28.08.2023 19:33:25",293958,"28.08.2023",Qlik [239044],Junior [115638]
